blockNo,trialNo,prop,qty,startPrice,endPrice,step,oppBid,price,winner
0,0,0.096666667,58,40.57973558,0,55,17.94279613,17.94279613,Gladys  
0,1,0.215,129,183.288371,0,53,81.74956539,86.14553437,P17
0,2,0.141666667,85,61.04984676,0,47,3.355546782,31.74592032,P17
0,3,0.113333333,68,76.41093266,0,29,53.80715745,53.80715745,Gladys  
0,4,0.09,54,74.28357354,0,80,14.31186442,14.31186442,Gladys  
0,5,0.188333333,113,93.65227903,0,38,14.61949844,58.064413,P17
0,6,0.19,114,70.72396196,0,35,3.584585623,45.97057528,P17
0,7,0.19,114,83.1435745,0,1,81.77093396,81.77093396,Gladys  
0,8,0.106666667,64,73.29832854,0,30,18.94653512,51.30882998,P17
0,9,0.136666667,82,73.92805086,0,37,46.49443183,46.49443183,Gladys  
0,10,0.158333333,95,53.52515285,0,32,30.18638765,36.39710394,P17
0,11,0.168333333,101,83.42844921,0,67,13.92457822,27.53138824,P17
1,0,0.228333333,137,92.83774481,0,21,73.17987524,73.17987524,Gladys  
1,1,0.181666667,109,69.61184548,0,7,64.56750496,64.56750496,Gladys  
1,2,0.128333333,77,83.30463271,0,39,50.78424546,50.78424546,Gladys  
1,3,0.241666667,145,209.687931,0,78,17.44743115,44.0344655,P17
1,4,0.128333333,77,90.46942545,0,15,76.58386407,76.58386407,Gladys  
1,5,0.163333333,98,75.3952815,0,35,48.88092976,48.88092976,Gladys  
1,6,0.188333333,113,167.6227435,0,60,7.560845944,67.0490974,P17
1,7,0.091666667,55,44.97291025,0,27,32.69840189,32.69840189,Gladys  
1,8,0.173333333,104,123.6014245,0,42,5.771774707,71.68882624,P17
1,9,0.215,129,130.9802828,0,20,104.1150628,104.1150628,Gladys  
1,10,0.161666667,97,98.293931,0,34,32.28839616,64.87399446,P17
1,11,0.206666667,124,145.3143365,0,56,15.17024516,63.93830804,P17
2,0,0.218333333,131,108.1398866,0,13,8.225752079,94.08170132,P17
2,1,0.196666667,118,67.65964845,0,19,43.15106601,54.12771876,P17
2,2,0.125,75,96.33747611,0,61,31.51955677,37.57161568,P17
2,3,0.178333333,107,93.70933725,0,44,51.67377293,51.67377293,Gladys  
2,4,0.091666667,55,30.54971921,0,39,18.62705737,18.62705737,Gladys  
2,5,0.126666667,76,107.1432481,0,49,30.23671175,54.64305652,P17
2,6,0.103333333,62,73.84646796,0,78,2.299985217,16.24622295,P17
2,7,0.138333333,83,54.68955127,0,36,34.57839475,34.57839475,Gladys  
2,8,0.168333333,101,53.09833238,0,21,4.465636274,41.41669926,P17
2,9,0.191666667,115,86.73955498,0,54,37.51865947,39.90019529,P17
2,10,0.105,63,87.80288853,0,46,47.40164281,47.40164281,Gladys  
2,11,0.196666667,118,83.79162461,0,6,78.21346925,78.21346925,Gladys  
3,0,0.21,126,65.30998766,0,1,64.32936745,64.32936745,Gladys  
3,1,0.143333333,86,67.0852449,0,9,0.954478957,60.37672041,P17
3,2,0.193333333,116,130.364098,0,42,20.17588328,74.30753584,P17
3,3,0.095,57,63.56199043,0,40,7.574684228,37.50157436,P17
3,4,0.09,54,67.41662289,0,75,7.494208187,16.85415572,P17
3,5,0.14,84,111.7420988,0,59,20.06305611,45.81426051,P17
3,6,0.186666667,112,86.27721056,0,34,51.42610427,56.94295897,P17
3,7,0.106666667,64,63.00526282,0,14,53.94796231,53.94796231,Gladys  
3,8,0.216666667,130,142.1096607,0,79,7.445770295,29.84302875,P17
3,9,0.153333333,92,78.96741414,0,53,36.46739061,36.46739061,Gladys  
3,10,0.24,144,175.2091333,0,31,119.5381931,119.5381931,Gladys  
3,11,0.083333333,50,27.49179771,0,52,11.08179127,13.1960629,P17
4,0,0.165,99,113.4288824,0,22,87.91414343,87.91414343,Gladys  
4,1,0.143333333,86,118.0617427,0,50,58.2478862,58.2478862,Gladys  
4,2,0.178333333,107,100.8714111,0,20,80.31021195,80.31021195,Gladys  
4,3,0.086666667,52,32.00541049,0,21,5.829422278,24.96422018,P17
4,4,0.203333333,122,87.24480701,0,37,23.00108739,54.96422842,P17
4,5,0.166666667,100,53.94654551,0,34,19.73655321,35.06525458,P17
4,6,0.148333333,89,61.55629955,0,42,16.27015505,35.08709074,P17
4,7,0.098333333,59,57.0521397,0,52,26.53758576,27.38502706,P17
4,8,0.163333333,98,133.0062239,0,24,100.0401459,100.0401459,Gladys  
4,9,0.18,108,64.91475062,0,17,43.22079769,53.87924301,P17
4,10,0.105,63,54.74049648,0,17,32.84377959,45.43461208,P17
4,11,0.246666667,148,142.534911,0,55,20.72261456,64.14070995,P17
5,0,0.226666667,136,69.32118148,0,5,14.97599962,65.16191059,P17
5,1,0.111666667,67,54.0764229,0,31,20.85687119,37.3127318,P17
5,2,0.13,78,99.19780796,0,45,1.3368675,54.55879438,P17
5,3,0.238333333,143,113.3664358,0,30,32.46080705,79.35650505,P17
5,4,0.095,57,44.97977306,0,2,43.80744688,43.80744688,Gladys  
5,5,0.243333333,146,212.6764212,0,76,42.59922868,51.04234108,P17
5,6,0.161666667,97,114.4870259,0,70,9.539632899,34.34610777,P17
5,7,0.131666667,79,112.9155004,0,18,92.54826408,92.54826408,Gladys  
5,8,0.223333333,134,108.4750061,0,6,101.2995389,101.2995389,Gladys  
5,9,0.171666667,103,73.80818731,0,71,19.73587454,21.40437432,P17
5,10,0.106666667,64,71.86464098,0,91,6.457476444,6.457476444,Gladys  
5,11,0.221666667,133,105.6723293,0,77,23.88250453,23.88250453,Gladys  
