blockNo,trialNo,prop,qty,startPrice,endPrice,step,oppBid,price,winner
0,0,0.178333333,107,93.4619638,0,46,0,50.46946045,P31
0,1,0.19,114,123.4331856,0,39,0,75.29424321,P30
0,2,0.108333333,65,54.02630513,0,46,0,28.63394172,P29
0,3,0.225,135,166.7341943,0,51,0,81.69975519,P31
0,4,0.243333333,146,178.1100914,0,57,0,74.80623837,P30
0,5,0.143333333,86,127.4462054,0,56,0,54.80186834,P29
0,6,0.186666667,112,66.48593505,0,33,0,44.54557648,P31
0,7,0.083333333,50,53.67745962,0,49,0,27.37550441,P31
0,8,0.231666667,139,87.43744964,0,30,0,61.20621475,P29
0,9,0.146666667,88,90.56121733,0,54,0,41.65815997,P29
0,10,0.093333333,56,70.62787653,0,40,0,42.37672592,P31
0,11,0.14,84,43.680088,0,7,0,40.18568096,P29
1,0,0.141666667,85,90.11619094,0,14,0,77.49992421,P30
1,1,0.226666667,136,132.6371349,0,36,0,84.88776631,P31
1,2,0.121666667,73,84.78123573,0,49,0,43.23843022,P31
1,3,0.213333333,128,182.3784146,0,49,0,91.1892073,P31
1,4,0.136666667,82,119.3540659,0,39,0,72.8059802,P30
1,5,0.09,54,79.72455252,0,50,0,39.86227626,P29
1,6,0.146666667,88,94.00155841,0,45,0,51.70085712,P29
1,7,0.126666667,76,38.53062233,0,32,0,26.20082318,P29
1,8,0.123333333,74,41.03220213,0,7,0,37.74962596,P30
1,9,0.221666667,133,67.85996975,0,30,0,46.82337912,P30
1,10,0.173333333,104,137.1903156,0,55,0,61.73564203,P29
1,11,0.153333333,92,106.2025406,0,36,0,66.90760059,P29
2,0,0.083333333,50,66.04066813,0,49,0,33.68074075,P30
2,1,0.09,54,65.63210365,0,42,0,38.06662012,P31
2,2,0.138333333,83,91.94259172,0,55,0,41.37416627,P30
2,3,0.236666667,142,109.0939182,0,39,0,66.5472901,P30
2,4,0.235,141,205.114047,0,58,0,84.09675927,P29
2,5,0.221666667,133,197.2825276,0,61,0,76.94018578,P31
2,6,0.218333333,131,99.24985068,0,26,0,73.4448895,P30
2,7,0.145,87,79.8459519,0,34,0,51.89986873,P31
2,8,0.185,111,78.23250629,0,49,0,39.89857821,P29
2,9,0.226666667,136,112.922151,0,47,0,59.84874002,P29
2,10,0.206666667,124,98.08425413,0,36,0,62.77392264,P29
2,11,0.085,51,49.43661942,0,5,0,46.47042226,P31
3,0,0.105,63,32.83811781,0,12,0,28.56916249,P30
3,1,0.163333333,98,136.7517113,0,49,0,69.74337275,P31
3,2,0.11,66,79.40972317,0,45,0,43.67534774,P31
3,3,0.138333333,83,104.6932811,0,55,0,47.11197649,P31
3,4,0.135,81,52.65378121,0,27,0,38.43726029,P30
3,5,0.205,123,83.69235194,0,8,0,76.16004026,P30
3,6,0.14,84,123.9149867,0,64,0,44.60939523,P30
3,7,0.165,99,50.60961553,0,8,0,46.56084629,P30
3,8,0.208333333,125,75.09717575,0,21,0,59.32676884,P31
3,9,0.208333333,125,97.54100257,0,50,0,48.77050129,P29
3,10,0.21,126,164.5285069,0,62,0,62.52083263,P29
3,11,0.18,108,93.89474539,0,8,0,85.44421831,P29
4,0,0.101666667,61,68.09618889,0,34,0,44.26252278,P29
4,1,0.156666667,94,57.4344457,0,17,0,47.09624548,P31
4,2,0.143333333,86,88.05424152,0,47,0,46.66874801,P30
4,3,0.231666667,139,183.628298,0,56,0,80.7964511,P30
4,4,0.201666667,121,102.3193095,0,25,0,76.73948209,P29
4,5,0.241666667,145,92.0225462,0,17,0,75.45848788,P30
4,6,0.191666667,115,110.1204945,0,25,0,82.59037087,P31
4,7,0.245,147,155.7153752,0,44,0,87.20061009,P31
4,8,0.22,132,89.72541178,0,30,0,62.80778824,P29
4,9,0.09,54,40.81161337,0,56,0,17.95710988,P31
4,10,0.171666667,103,128.3364154,0,57,0,55.1846586,P29
4,11,0.155,93,96.20169619,0,57,0,41.36672936,P30
5,0,0.091666667,55,47.62565742,0,31,0,32.86170362,P30
5,1,0.158333333,95,91.55990113,0,34,0,60.42953475,P29
5,2,0.088333333,53,67.91137187,0,54,0,31.23923106,P31
5,3,0.173333333,104,56.72854245,0,8,0,51.62297363,P30
5,4,0.17,102,150.6151448,0,53,0,69.28296662,P31
5,5,0.095,57,70.24759264,0,56,0,30.90894076,P29
5,6,0.203333333,122,130.0252583,0,44,0,72.81414467,P30
5,7,0.16,96,86.12732509,0,36,0,55.12148806,P31
5,8,0.111666667,67,38.2369466,0,33,0,25.61875422,P29
5,9,0.148333333,89,83.48796589,0,39,0,50.09277954,P31
5,10,0.171666667,103,71.95284686,0,23,0,55.40369208,P30
5,11,0.176666667,106,55.72564326,0,2,0,54.05387396,P29
